fid,slope_clas,fid_2,aspect_cla,slope_mean,A_ava,cos_aspect,sin_aspect,aspect_mea,id,_mean,xcoord,ycoord
9591,"1",14470,"2",10.322695072661055,95.583877211098979,-0.922757957542459,0.116243812380065,172.820024295681236,"352",,7.3410876313346,45.740894740753
9591,"1",14000,"2",15.766487761149330,32.744256499405189,-0.879451603643478,0.445421522653233,153.138860088376333,"353",,7.34114142282049,45.741014402363
9591,"1",13744,"2",18.706994498336076,39.343017962915326,-0.976334581039096,-0.033866114253262,181.986622002574620,"354",,7.34098742467881,45.7409889515656
9657,"2",15181,"3",24.848954741525468,71.934984345443297,-0.345069129840681,-0.933190696997661,249.706945198314514,"355",,7.32962989125032,45.7405316209069
9690,"2",15300,"2",27.440385584103858,33.252456689198993,-0.913718300855766,0.387037373542533,157.043212586525527,"357",1.000000000000000,7.32101875614837,45.740371563354
9753,"2",15305,"3",24.890475507642403,33.635940807992320,-0.371636441496552,-0.920791765216921,248.020735665102848,"358",0.750000000000000,7.3212952370757,45.7403740978491
9802,"1",15339,"2",16.098715603351593,74.967107299080354,-0.915160917366544,0.332457101232080,160.035070488332423,"359",1.000000000000000,7.31693893819124,45.7403017690116
9825,"1",15344,"2",12.584985313779217,30.237761567120767,-0.919325258772252,0.016731589428796,178.957340044052614,"360",1.000000000000000,7.32297235058398,45.7403433221473
9844,"2",15436,"3",24.869007819103746,116.878121897841481,-0.338678346261523,-0.934160386616329,250.071968738338455,"361",0.884615384615385,7.317095283308,45.7403115353107
9846,"1",15487,"2",10.816418533201341,19.605759457981058,-0.916136074375797,0.051660984225402,176.772504631251337,"362",,7.33102123017971,45.7404533067141
9847,"2",15097,"2",24.391185349431531,31.854259138726583,-0.824285062993395,0.541001994805089,146.721957844582590,"363",,7.32932857355622,45.7405350681441
9847,"2",15435,"3",24.267119098354026,20.300932737003251,-0.282452378522705,-0.950904246923086,253.456708051983981,"364",,7.32934900052112,45.7404150160568
9861,"1",15568,"3",18.292124339703765,46.886141059932640,-0.279551790569375,-0.949321574123388,253.591599060627800,"365",0.875000000000000,7.31920925509464,45.7402988119775
9919,"2",15722,"2",22.747434650148666,30.373136078109312,-0.918760023478951,0.308653833606513,161.430427230370810,"366",1.000000000000000,7.32027011437486,45.7402651714771
9951,"2",15566,"3",23.848618965644341,63.165122558972485,-0.376727154405860,-0.920643597970277,247.745633156144947,"367",0.733333333333333,7.31666031034105,45.7402346922288
9957,"2",15570,"3",27.343719703563750,19.427249170765492,-0.392128493744826,-0.909847956636678,246.684806222977869,"368",1.000000000000000,7.32204098678558,45.7402987528203
9959,"1",15677,"2",16.887802041044424,53.318782147678043,-0.946737951507755,0.201885501608772,167.962360281788534,"369",1.000000000000000,7.32105113286868,45.7402732437795
9961,"2",15565,"3",27.980004012129690,74.197811866515053,-0.373455770431044,-0.922501273965108,247.960443221078549,"370",0.800000000000000,7.31988704335066,45.7403368608543
9961,"2",15676,"2",27.333239396413170,27.026630254087674,-0.922788712506493,0.257525018377540,164.407040041340395,"371",1.000000000000000,7.31996739157226,45.7402629560109
9975,"1",15722,"2",16.980672074989840,46.023212514106355,-0.900833437303928,0.349612214914735,158.788835814069472,"372",1.000000000000000,7.32036667576387,45.7402896596377
9975,"1",15643,"3",12.861013996190039,29.757578408415476,-0.405748285088239,-0.893815707608030,245.584292374573351,"373",0.875000000000000,7.32052282213652,45.7403122744761
9988,"1",15713,"3",25.708519162802862,16.099144974124282,-0.404368350731915,-0.895588302406771,245.700280227552895,"374",0.750000000000000,7.32093048395463,45.7402651167738
9990,"2",15564,"3",23.480309275786080,65.441893314123689,-0.560711368173361,-0.823881248136361,235.761852434386697,"375",1.000000000000000,7.32895116393152,45.7404152379595
9990,"2",15286,"3",23.350572305813174,62.108857022251705,-0.501559691405610,-0.854357405189882,239.584477695483685,"376",0.937500000000000,7.3287324967364,45.7405248573334
9995,"1",15611,"1",14.090322518348694,15.471331601897374,-0.382409856033822,0.903714738289515,112.935811084923898,"377",,7.33826496322936,45.7405389494015
10085,"1",15832,"2",11.186076211077827,21.414930553027251,-0.917797781172253,0.121718667868880,172.445497455935083,"378",,7.32972515912574,45.7403606844339
10132,"2",15775,"2",23.690192380345852,72.647438701696885,-0.933960443600676,0.328247538729242,160.635584995699048,"379",1.000000000000000,7.32666680937306,45.7403264918435
10132,"2",15761,"3",23.086078513158512,19.846369387103181,-0.307805140489993,-0.932262547212104,251.728325921717442,"380",1.000000000000000,7.3265313524175,45.7403186161056
10162,"2",15731,"3",30.912138393050746,22.154204534957064,-0.557324343115876,-0.793856732155147,234.929360127069202,"381",,7.33079952308325,45.7403961483735
10162,"2",15251,"1",27.390025799091045,14.647014513967502,-0.332395657753715,0.935288547323300,109.564892583141955,"382",,7.33085905872071,45.7405053193155
10162,"2",15765,"2",25.574913790731721,18.299307035754119,-0.861879170844049,0.212731047829782,166.135240066341538,"383",,7.33086441311185,45.7403623711405
10225,"2",15182,"3",24.382359977782240,34.872293187637375,-0.373075305652900,-0.921527473006661,247.959708239982149,"384",1.000000000000000,7.31828080965296,45.7403461041318
10225,"2",16313,"2",23.903911283670183,126.657880464953578,-0.932179901048895,0.242010326802602,165.446307248557588,"385",1.000000000000000,7.31828228862041,45.7401847055584
10278,"2",16017,"2",28.295292288758034,24.426778197998829,-0.868974302743757,0.420752267787806,154.164006191248717,"386",1.000000000000000,7.31914564488338,45.7401528867323
10310,"2",15944,"3",24.386522260486569,32.127523660516445,-0.384211084526828,-0.915714836018717,247.238295038823992,"387",0.666666666666667,7.31996766359717,45.7401689710555
10316,"2",16038,"2",26.301123655067300,44.357116368663611,-0.929465304380693,0.155304400103881,170.514077203859500,"388",1.000000000000000,7.32185617237215,45.7401935389703
10319,"2",15949,"3",25.138347859652537,58.567360118066567,-0.344015376967431,-0.932658052107073,249.753263065550357,"389",1.000000000000000,7.3184011986284,45.7401450535862
10332,"2",16031,"3",29.996481756806897,65.552203502395656,-0.368861297941418,-0.924262349300973,248.243689220136275,"390",,7.33004369269193,45.7403458948115
10368,"2",16324,"3",23.071226049678117,58.988838396359071,-0.318707027032176,-0.937046566866510,251.215872534642358,"391",1.000000000000000,7.32609721217013,45.7403064734857
10442,"1",16313,"2",8.478877494673760,85.466218238189171,-0.913334777413388,0.195245700517107,167.933369427744708,"392",0.909090909090909,7.31827380867066,45.740094415441
10451,"2",16118,"2",28.052986087221090,18.703783511593262,-0.934994292981697,0.274467646133747,163.640394541604792,"393",1.000000000000000,7.3266631320896,45.7402021634866
10478,"2",16274,"3",26.868238315247652,79.903052725891214,-0.322254259861483,-0.935781150115164,250.997866896240851,"394",0.944444444444444,7.32702471794708,45.7402654097162
10478,"2",15449,"2",26.288585558804598,15.342039613576912,-0.905328525196422,0.369150668653575,157.816660584648190,"395",1.000000000000000,7.32707394190011,45.7403661039759
10479,"2",16183,"2",23.634952285073020,15.014756666917858,-0.810838641903617,0.557758555899967,145.476749354148552,"396",1.000000000000000,7.32859736520907,45.7402159188681
10492,"2",15878,"1",23.121001107352122,19.035758488458324,-0.231803915603086,0.962435319593975,103.541850405064878,"397",,7.33120960166008,45.7403339172363
10545,"2",16330,"2",26.352555510224096,84.288286881565284,-0.928276532718184,0.320007669105694,160.979231223281715,"398",0.947368421052632,7.32728573970375,45.7402072581571
10555,"2",16269,"3",27.299433348658749,88.091603105128399,-0.518412638431826,-0.848183064795912,238.566571523393804,"399",1.000000000000000,7.3284320658869,45.7402444690778
10559,"2",16342,"3",24.751288798467026,52.600665447732354,-0.593664328621320,-0.795283024535753,233.259329140025869,"400",,7.33112567755,45.740234836321
10576,"2",16304,"2",24.296141239904589,34.025499114289794,-0.941606152922876,0.328748436103905,160.754076021625991,"401",1.000000000000000,7.32621340096023,45.7401845242878
10582,"1",16330,"2",17.887577533721924,19.447165318066450,-0.937450270395021,0.299422636225417,162.286461446793055,"402",1.000000000000000,7.32711395284342,45.7401709063684
10624,"2",16447,"2",26.486495184519935,17.603774548266497,-0.906231446871682,0.293916238634478,162.030669363863808,"403",,7.33023668953445,45.7401989881004
10641,"2",16440,"2",26.938760192075847,172.248995688559347,-0.906527947719400,0.398314529502042,156.280047126721001,"404",1.000000000000000,7.32048299319854,45.7400876473557
10642,"1",16405,"3",17.816239809585831,15.498902775792748,-0.532380890669459,-0.828817525152433,237.285830418801595,"405",0.666666666666667,7.32026077588287,45.7400700291875
10649,"1",16409,"2",8.461488801289384,31.100174449499367,-0.854232601760849,0.426757644105710,153.454196948460435,"406",1.000000000000000,7.31593279352012,45.7400168477718
10712,"2",16017,"2",25.674833059310913,19.979470276349090,-0.883404828194115,0.148686497989628,170.446051150421198,"407",1.000000000000000,7.31904590214052,45.7401165742751
10722,"2",16617,"3",22.887795257568360,16.288185030638282,-0.487424671649933,-0.866846546530724,240.651109839415597,"408",,7.33066845838143,45.7401464548123
10724,"1",16420,"3",8.593707224807224,74.868589108639085,-0.378564536283291,-0.904846694421124,247.296822401088974,"409",0.722222222222222,7.31613879940606,45.7400397239856
10728,"2",16564,"2",25.568442885209674,205.438768535508615,-0.908247923561436,0.367358541726317,157.978171956275617,"411",1.000000000000000,7.31689051323522,45.7400125070817
10735,"1",16540,"2",13.240076621846548,16.186268785727293,-0.933418696361875,0.056905442584639,176.511306926187928,"412",1.000000000000000,7.32333759521475,45.7400284172446
10937,"1",16729,"3",17.645431647246536,23.095083415050851,-0.374106092463163,-0.890694325324148,247.216802716888594,"413",,7.32895387732878,45.7400850904109
10939,"2",16618,"3",24.806447464742774,22.316850071267574,-0.303391645886694,-0.944753270090362,252.196450916305821,"414",1.000000000000000,7.31724977973464,45.73992756417
10940,"2",16731,"2",24.636579148563339,111.432571867611557,-0.943108103157562,0.266064099924938,164.245492066567238,"415",1.000000000000000,7.32678747312121,45.740073436289
10940,"2",16524,"2",25.284157695770265,96.807732372037606,-0.944490503243038,0.299861969235036,162.386115293942680,"416",1.000000000000000,7.32694485100352,45.7401598930594
10940,"2",16668,"3",26.569874136415248,40.825631398749366,-0.325968906533402,-0.929035272092035,250.665651730415618,"417",1.000000000000000,7.32666192412179,45.7400710655765
11016,"1",16799,"3",16.620368285257307,15.921053335033513,-0.193445100861250,-0.972098274309127,258.745309429141116,"418",,7.33104724371661,45.7400688865894
11029,"2",16919,"3",26.817399161202562,15.693233612953668,-0.468009078076908,-0.880315706133842,242.003201090559173,"419",,7.330588782656,45.7400271282588
11037,"2",16902,"2",28.259687544721544,149.918932557895403,-0.927673394820004,0.263493999924377,164.143467184488884,"420",1.000000000000000,7.31932278954541,45.7399283621948
11037,"2",16266,"3",24.960792889385104,43.861970104544859,-0.396293283504604,-0.911768521902696,246.508189556027219,"421",0.625000000000000,7.31932980563599,45.74010227523
11037,"2",16725,"3",25.976587790851447,71.775816229297291,-0.452808680436971,-0.885002575179403,242.903592423316638,"422",0.937500000000000,7.31915761403135,45.7399242580454
11062,"1",16900,"2",16.864360388919447,44.165394891212138,-0.918772302964735,0.223499298477398,166.327860123345175,"423",1.000000000000000,7.31714973863541,45.7398535056989
11067,"2",16833,"2",22.663182909348432,23.036958534785676,-0.849369434398763,0.495680953123990,149.732720342687799,"424",1.000000000000000,7.32884082247023,45.7400213339642
11117,"1",16960,"3",9.877659566502153,66.764605550160567,-0.331053897063952,-0.918455947487980,250.178497887416029,"425",0.833333333333333,7.3162164312367,45.7398441004939
11118,"1",16792,"2",6.489344421661262,33.225426084686973,-0.907687058277202,0.241098795073837,165.124646997422587,"426",1.000000000000000,7.31903699060035,45.7399281710352
11118,"1",17007,"1",8.065103260482230,41.425310325306008,-0.532502520511427,0.821423876410203,122.954036054337834,"427",0.875000000000000,7.31887711084844,45.7398622861217
11118,"1",16838,"1",6.020041850480166,22.130408145463488,-0.452320140447806,0.869371842254292,117.487232524029025,"428",1.000000000000000,7.31902066441546,45.7398897285697
11118,"1",16987,"2",6.232524543370366,83.273645276789978,-0.905589224438653,0.226283769067946,165.970517561581573,"429",1.000000000000000,7.31895053731544,45.7398716319827
11120,"1",16952,"3",17.308984732223770,15.455513874922339,-0.338336927405858,-0.928266584873199,249.974086876364822,"430",1.000000000000000,7.31829240053463,45.7398307669642
11248,"2",17113,"2",26.446814967739968,17.318298078352971,-0.896889909621208,0.392667768885545,156.355694480753044,"431",1.000000000000000,7.32061941441654,45.7398299576317
11286,"2",17100,"2",32.737606159154922,20.515395095723612,-0.914869645367498,0.292905198362912,162.246982713228277,"432",,7.32962493706983,45.7399597438471
11388,"1",17511,"2",9.724115598769416,15.985645115945893,-0.909410785114954,0.202034731175878,167.474587767772789,"433",1.000000000000000,7.31668551909264,45.7397157002807
11391,"2",17205,"3",29.588267405827839,44.865826114412627,-0.470726676906149,-0.861027650726147,241.334425946133365,"434",,7.33524110490778,45.7400329748464
11395,"2",17316,"2",25.086952979748062,21.539338361876336,-0.915502074437264,0.358128232451586,158.635440877403596,"435",1.000000000000000,7.32114825356669,45.7398095663384
11416,"1",17312,"3",18.885004473455023,34.890677452927633,-0.420874611897902,-0.873287720210625,244.268599045670328,"436",0.777777777777778,7.31745917714793,45.7397734736135
11516,"2",17545,"2",26.307296434420984,143.680461776677078,-0.929760649424155,0.312577456563205,161.417802426735108,"437",1.000000000000000,7.32712729814784,45.7398950680354
11516,"2",17473,"3",26.308713101628999,18.692635318348440,-0.457168861890017,-0.878030787652998,242.495124573250308,"438",0.800000000000000,7.32690543663652,45.7398589263777
11516,"2",17276,"2",22.798962555532380,68.908194294289643,-0.927898574767150,0.338039181092534,159.983005406887429,"439",1.000000000000000,7.32743470167063,45.7399568921767
11519,"1",17494,"3",13.858606208454479,31.169074440213503,-0.220251432991003,-0.967156860946624,257.170778312106449,"440",,7.33477803832079,45.7399637776369
11521,"1",17257,"2",8.088915354479356,93.718391171211195,-0.930820462999318,-0.186883855102316,191.352526425537746,"441",,7.3344754206207,45.7400103863833
11522,"1",17554,"2",12.139808849599158,86.721406938773157,-0.898753875036859,0.255849083189531,164.109888584919986,"442",1.000000000000000,7.31603447577687,45.7397234117617
11536,"2",17067,"3",22.335019221071342,16.493246480560117,-0.187091772933109,-0.978078351646173,259.170986738622389,"443",,7.33019930861711,45.7400004232327
11537,"1",17396,"2",14.587961266117709,16.022512143293962,-0.915444375045838,0.317630374175238,160.864835991337117,"444",,7.33033375476025,45.739912780627
11681,"2",17676,"3",27.443847800200839,29.871827862631875,-0.343802555686056,-0.932436791793355,249.760360242855256,"445",0.714285714285714,7.32398181588082,45.7397802438443
11681,"2",16975,"3",25.917338707230307,24.469414874466832,-0.345195505535230,-0.924170806157318,249.518376275397600,"446",0.714285714285714,7.32391609952248,45.7398991758043
11689,"2",17731,"2",29.450817920543528,15.509353221926389,-0.871728317605125,0.331600688294404,159.173458684629139,"447",,7.32997326189308,45.7398493090958
11721,"2",17887,"3",25.459234080363796,26.868449387180345,-0.206079311568060,-0.966749282227349,257.966525360104242,"448",0.857142857142857,7.32498164306268,45.7397702844059
11739,"1",17771,"2",17.955086758262233,19.980294451939532,-0.933527790402111,0.193173707746275,168.308863564056594,"449",1.000000000000000,7.31901537373733,45.7396912754558
11849,"2",17889,"3",24.099696270255155,47.124284969491349,-0.331608477330139,-0.937238735168479,250.515491887900566,"450",,7.33806237882262,45.73995697256
11850,"2",17891,"2",23.887075830908383,18.599666295535929,-0.863193580332924,-0.440253271817175,207.022874543320171,"451",1.000000000000000,7.32527152991934,45.7397502176388
11852,"2",17885,"2",33.030513700798373,99.933799026458757,-0.945633400153758,-0.095924345917511,185.792228116873645,"452",,7.33568604011546,45.7399232742121
11854,"2",17530,"3",33.120169067382811,44.792094156659331,-0.504228653833270,-0.853078175783157,239.413953348750454,"453",,7.33537357739985,45.7399847781129
11854,"2",17885,"2",34.174302083141399,48.064632284887040,-0.908645608140238,-0.355399724705227,201.362022699982788,"454",,7.33546222466043,45.7399231183038
11856,"2",17472,"3",24.244060400760535,36.205712632983975,-0.355066583978690,-0.926336149374644,249.028067258887404,"455",1.000000000000000,7.31837044436204,45.7397113415505
11858,"2",18361,"2",26.793654497658338,57.436080707128319,-0.910320830054399,0.363979682310416,158.206656522330093,"456",1.000000000000000,7.31959210428531,45.7396735442605
11861,"1",17946,"3",15.053559046113088,23.049637856252797,-0.299823346851247,-0.943375814496801,252.368722138183841,"457",,7.3364902952823,45.7399393179286
11861,"1",18231,"2",17.772694360292874,17.071036546278116,-0.922556086457693,0.215007818647875,166.881013593860530,"458",,7.33655041271853,45.7399032490235
11931,"1",17895,"3",11.331216123369005,22.956199280566448,-0.234847081421564,-0.959015437629488,256.239995085065175,"459",,7.33480908220264,45.7398915424949
11955,"2",18093,"2",24.971320793276927,16.829030726068293,-0.936753438144434,0.229265166211947,166.247515190594214,"460",0.800000000000000,7.32443790131059,45.7397141975585
11985,"2",18305,"2",25.253430229386478,42.308171277195306,-0.945663245869618,-0.076152379606617,184.603980370997590,"461",,7.33043311569171,45.7397758139666
11985,"2",17685,"2",24.164679703203220,56.468025583160440,-0.948530579076230,0.239695501943863,165.818146997779962,"462",,7.33082634240216,45.7399265862945
11992,"2",17706,"2",27.302058723737609,59.667152220399458,-0.913553387488959,0.325809541683345,160.371740075250102,"463",1.000000000000000,7.32382713626751,45.7397884183427
11992,"2",18098,"3",26.197862070502964,78.601297799292439,-0.354373648670231,-0.932268223229875,249.187209246550140,"464",0.764705882352941,7.32363884176848,45.7397492116185
11998,"2",18095,"2",24.574375138766523,18.975399430145636,-0.933821571909863,0.016888493646785,178.963898500966849,"465",,7.32973068782397,45.7398026678098
12031,"1",18312,"2",17.744840540709319,70.899342996432026,-0.979178220033646,-0.022871728849730,181.338076416068759,"466",,7.33451134382934,45.7398520317343
12036,"2",18236,"2",27.090576651157477,54.778418513273699,-0.906860079826453,0.290042498879708,162.264081824615033,"467",1.000000000000000,7.31996009998841,45.7396428678056
12036,"2",18237,"2",28.103983202847562,15.593842637390772,-0.913512258096175,0.346520402214744,159.226881586531277,"468",1.000000000000000,7.32008415365042,45.7396281406267
12036,"2",17886,"3",28.413355247996677,30.425280747795156,-0.381186553712273,-0.916827316596129,247.424070294673356,"469",0.875000000000000,7.31985923264977,45.7396696336026
12118,"2",18300,"3",25.169605725248093,19.619726272553759,-0.192113149517649,-0.968105511766085,258.775906426020811,"470",,7.33473709153962,45.7398162392982
12118,"2",17895,"3",31.184317812323570,37.419279372413449,-0.121885688656732,-0.991394456475973,262.991018392152057,"471",,7.33474184839008,45.7398881331741
12118,"2",17494,"3",24.976585593590368,17.933433004217164,-0.208683273977099,-0.968964775709006,257.846009447865526,"472",,7.33471583502059,45.7399548232687
12120,"1",18383,"2",16.206637710683488,22.138010479186914,-0.936632362534018,0.240918843361938,165.575180550361665,"473",,7.33777975268968,45.7398785163659
12121,"1",18300,"3",13.695903738991159,15.702398134207318,-0.262245224013001,-0.947243691467848,254.525205294462438,"474",,7.33480108769296,45.739820230408
12134,"1",18434,"2",14.588882745396008,28.427259182616648,-0.915713083744049,0.300211642995815,161.848545795943465,"475",,7.33767636694141,45.7398389269148
12206,"2",18361,"2",26.796997656515980,91.620239838259323,-0.895013224903141,0.362703344052720,157.939790159894358,"478",0.909090909090909,7.31937624985848,45.7396161328125
12221,"2",18383,"2",23.619698898079466,52.955206461196717,-0.902076853919275,-0.370962537037804,202.354015093911016,"479",,7.33784915016374,45.7398862293652
12295,"2",18523,"2",24.652573320600723,24.765838501129753,-0.960587035285102,0.206115188646234,167.889554891092502,"480",0.857142857142857,7.31642345651611,45.7395275646139
12297,"1",18530,"2",14.430875181705318,68.951200720874439,-0.922653833355350,0.255603067048049,164.515656193905897,"481",,7.32935471381199,45.7397137460039
12341,"2",18967,"2",23.341405218030200,44.126979847621080,-0.947504415372272,-0.263240476353733,195.526626275960041,"482",,7.33088577410875,45.7397306358814
12360,"1",18619,"2",5.591557509005070,25.129153212005839,-0.919706099629402,0.094041444757467,174.161704151142430,"483",0.500000000000000,7.32503228504303,45.7396066731939
12441,"1",18968,"2",17.626776059468586,17.319529418313376,-0.870753701889154,-0.429251886212803,206.241725688809368,"484",,7.33026037521369,45.7396657327224
12524,"1",18910,"2",12.952202799083951,56.971168847829233,-0.946635659213539,0.087633666648011,174.710985992284776,"485",,7.33991285141033,45.7398073791974
12524,"1",18909,"3",15.072373228558037,15.281473027835151,-0.259366190711246,-0.953637718144110,254.784974999609290,"486",,7.3398306486506,45.7398272391702
12543,"1",18983,"2",14.859079831524900,19.664864779020910,-0.931583442186054,0.257372451437895,164.555898600694860,"487",1.000000000000000,7.32293016153128,45.7395603390528
12562,"1",18967,"2",15.228173498205239,95.903134377526783,-0.929478675449217,-0.287246039915887,197.173238259600737,"488",,7.33114307422518,45.7396743641913
12566,"1",18969,"2",13.424822909935662,29.569055965047450,-0.905739252463631,-0.174979731310969,190.934266576864133,"489",,7.33041211874309,45.7396671569534
12571,"2",18983,"2",25.107055143876508,21.266704875803018,-0.962414150888270,0.172504472854704,169.838131607334276,"490",1.000000000000000,7.32276161508815,45.7395269243831
12581,"2",18827,"2",24.600119256136711,31.357042246757192,-0.787925974841703,-0.610935457181512,217.788985177885849,"491",1.000000000000000,7.32556690714917,45.7396161959358
12581,"2",18766,"3",28.598780695597330,17.090965036454492,-0.374246175121516,-0.910842535893122,247.663263198433810,"492",1.000000000000000,7.32550607117744,45.7396455277691
12598,"2",18987,"1",27.634818485804967,15.808909227421312,-0.556730536843783,0.820309528282711,124.164090795662503,"493",,7.33843598884962,45.7397754119448
12599,"2",19442,"2",27.281135014125280,21.667392118791192,-0.944778114944309,0.260856344981434,164.564995970679263,"494",1.000000000000000,7.31604225192532,45.7394171281608
12617,"1",18971,"3",14.466035237117689,50.623545606388618,-0.391311470780294,-0.891187867605869,246.294213747914029,"495",0.750000000000000,7.31683091466883,45.7394839118302
12626,"2",18986,"2",24.749459113517815,37.728796981936689,-0.956921295201691,0.123258442384326,172.660299419536614,"496",,7.33526239350043,45.7396901734469
12658,"2",17684,"1",25.924252696420950,24.192745866494249,-0.209582549369969,0.971760682676030,102.170731873977203,"497",1.000000000000000,7.32142827072718,45.7397362400354
12658,"2",19227,"2",26.454031927345778,47.209293907755551,-0.933007006109114,0.279958197426144,163.297595433420554,"498",1.000000000000000,7.32130512568497,45.7394976345444
12658,"2",18447,"3",24.301851612747097,43.082508198013521,-0.276145857926074,-0.941279596583858,253.649744837672984,"499",0.818181818181818,7.32135676223117,45.7396477627717
12665,"2",19190,"2",26.038813415838742,27.278274721262719,-0.978609026694784,-0.022756736856796,181.332125490031018,"500",,7.32969461990009,45.7396133947933
12738,"2",19185,"2",24.497405228724006,144.013814273409821,-0.920235591421600,0.365247774524401,158.351534869785581,"501",1.000000000000000,7.31745183466061,45.7394769443831
12739,"1",19334,"2",17.566103393748655,15.477326297709590,-0.903925231957840,0.299229071933334,161.683752911081058,"502",0.500000000000000,7.31920629300963,45.7394269028681
12750,"2",19295,"2",24.515490957668849,15.393027220421526,-0.960042983293533,0.108199285245714,173.569753728316243,"503",1.000000000000000,7.32026101312732,45.7394685083852
12781,"1",18592,"2",15.230630918613915,80.092590177327580,-0.910324509945792,0.234163050637457,165.574527371886916,"504",1.000000000000000,7.32055306342035,45.739613499517
12781,"1",19295,"2",15.899882114977331,56.429549182893162,-0.928141563508203,0.228763785973452,166.153995321997229,"505",1.000000000000000,7.32020299871808,45.739477749975
12845,"1",19174,"3",18.158800207335375,15.265799655664054,-0.246515352150490,-0.961632240435173,255.621793067753543,"506",0.750000000000000,7.31866573087095,45.7394245244804
12872,"2",19404,"2",24.817567781301644,17.910266807911309,-0.907098856339088,0.032570955581827,177.943579270065442,"507",1.000000000000000,7.32566013481111,45.7395126706527
12872,"2",19348,"3",29.757102619517934,19.013495983072922,-0.535025494568276,-0.838797788728367,237.468314273539818,"508",0.600000000000000,7.32561415303899,45.7395205284647
12888,"1",19442,"2",17.069624449656558,51.015769045086181,-0.944645472214772,0.207672005090162,167.601259659855742,"510",1.000000000000000,7.31596210831647,45.7393857209494
12941,"1",19336,"3",19.393605044393826,17.499273173049133,-0.297952391940987,-0.945089073795261,252.501822400436311,"511",,7.32950468483817,45.7395843815262
12944,"2",19442,"2",23.915669399532465,100.131629279187052,-0.921779356856164,0.332406915854390,160.169965701090149,"512",0.909090909090909,7.31583103373754,45.7393708573168
12972,"2",19574,"2",24.698888597990337,26.151614953928039,-0.967526991116373,-0.020307865173894,181.202430681889496,"513",,7.33080381859863,45.7395540694509
13006,"1",19667,"3",16.041444412299565,14.572836425194932,-0.352634959588093,-0.927335297422750,249.179845297079453,"514",,7.33025120055251,45.7395356692681
13055,"2",19184,"3",27.466115155266326,29.032415232995316,-0.130113296816578,-0.984447812571109,262.470923370379069,"515",,7.33477380199153,45.7396866982381
13111,"2",19641,"3",22.093639550385653,14.575521245751970,-0.193361184732230,-0.977123335555748,258.806457744628290,"516",,7.33583976433495,45.7396169886879
13155,"1",19669,"3",7.664787270472600,16.402749441701769,-0.390867486653420,-0.896430082504566,246.441510951876552,"517",1.000000000000000,7.32162893745148,45.7393962478041
13157,"2",19675,"1",26.512555839479433,36.053908056499566,-0.150782633558378,0.977265521075374,98.771022385685825,"518",1.000000000000000,7.32503447681182,45.7394483023431
13164,"2",19829,"2",31.840962914859546,30.028505056830017,-0.884957691618040,0.395533912650803,155.917632608279206,"519",0.833333333333333,7.31831879151319,45.7393162913214
13281,"2",19877,"2",22.830075908016848,62.683112838686846,-0.940431552048111,0.285217414801594,163.128312805548006,"520",,7.33772719557051,45.7396116838302
13295,"2",19959,"3",28.145788556053525,35.738104866823861,-0.344090924790454,-0.926187593312491,249.619303444236408,"521",0.500000000000000,7.32574218489872,45.7394095252798
13297,"2",19878,"2",26.034302676351448,52.884569315098339,-0.913120634775413,-0.206010947987930,192.713753029622126,"522",,7.335541817963,45.7395216920259
13352,"2",20079,"2",25.450018105386690,32.959699749834755,-0.956482880756635,0.178942373726799,169.403387609875693,"523",1.000000000000000,7.31874172230952,45.7392872517463
13384,"2",20058,"2",24.109212685475310,61.923477737917125,-0.869724980168111,0.430396882524566,153.670780233837888,"524",,7.33046885263672,45.7394796466502
13423,"2",20191,"2",24.956966192072088,30.343787798963657,-0.915424202247099,0.311771321230051,161.192400115174593,"525",1.000000000000000,7.31756421765164,45.7392452973945
13423,"2",20057,"3",26.149635877765594,16.995324512268876,-0.445503031254792,-0.884026320254216,243.254285443610456,"526",0.500000000000000,7.31748274355077,45.7392539907546
13548,"2",20464,"3",27.720809983044138,23.166779339063009,-0.484507796967902,-0.864951181702498,240.744359579112540,"527",0.500000000000000,7.32052913013391,45.7392458594142
13548,"2",19875,"3",21.287696075439452,14.762493459627525,-0.493275422941555,-0.858797720345584,240.127842797433289,"528",1.000000000000000,7.32045517161781,45.7393205331835
13576,"1",20407,"2",17.157483013470969,15.704716302466842,-0.968980773289998,0.016793009291930,179.007129684388502,"529",,7.3345267951797,45.7394421380139
13597,"2",20249,"3",25.069359362964899,19.603551562758064,-0.375715613994800,-0.922161030097747,247.832568215326148,"530",0.600000000000000,7.325923356239,45.7393267985834
13607,"1",20496,"2",11.959541168237598,49.339537797541027,-0.886740342323026,0.221072572598375,166.001011402260787,"531",,7.3291006583371,45.7393843140916
13614,"1",20708,"2",20.372683447760505,19.741992159239619,-0.946843749768025,0.264201197395655,164.409112871693509,"532",1.000000000000000,7.3253196600489,45.7393098509035
13621,"2",20815,"2",25.439801873563095,101.641159444620627,-0.930792637270868,0.319152476595923,161.074057201744296,"533",,7.33791493981335,45.7395102430108
13643,"3",20407,"2",45.298544576612571,20.977329640111819,-0.972969847210383,0.051863499901305,176.948774890253759,"534",,7.33457651722394,45.7394258835664
13653,"1",20441,"3",14.135469739333441,59.318179691201344,-0.271470484831978,-0.946467217673426,253.995783692535269,"535",0.933333333333333,7.32685484580975,45.7393440434093
